id,description,skills_list
128337280,"Привет! Мы — ADF Capital, проп-трейдинговая компания, специализирующаяся на алгоритмических и высокочастотных стратегиях на Московской бирже. Используем собственные разработки, исследовательский подход и глубокое понимание рынка для создания эффективных торговых решений. Мы открываем позицию аналитика данных внутри компании и ищем Junior Data Specialist с финансовым бэкграундом. Эта роль подойдёт специалисту, который хочет развиваться в анализе рыночных данных, глубже понимать механику рынков и участвовать в создании внутреннего аналитического инструментария. Что нужно будет делать Работа с данными   Сбор, очистка и структурирование рыночных данных (стаканы, сделки, котировки).   Поддержание аккуратности и качества данных.   Анализ основных рыночных метрик: ликвидность, волатильность, комиссии, объёмы.   Проведение базовых расчётов и проверок гипотез в Excel и Python.   Подготовка регулярных отчётов и простых визуализаций.   Финансово-аналитические задачи   Анализ финансовых результатов: PnL, расходы, основные показатели эффективности.   Базовый анализ стратегий на уровне чисел (без моделирования): доходность, стабильность, динамика результатов.   Расчёт упрощённых KPI и подготовка финансовых сводок.   Анализ структуры комиссий, биржевых сборов, проскальзывания и их влияния на итоговый результат.   Короткие аналитические заметки по рыночным изменениям и итогам торговых периодов.   Мы ожидаем Образование и опыт   Финансы, экономика, инвестиции или риск-менеджмент.   Желательно 1–2 года опыта работы с финансовыми данными (банк, брокер, инвестиции, финаналитика).   Подойдут стажировки с реальным опытом работы с данными.   Навыки   Excel / Google Sheets: сводные таблицы, формулы, работа с большими таблицами.   Python (pandas, numpy) — базовый уровень: загрузка данных, очистка, простые расчёты и графики.   SQL — на уровне простых SELECT и фильтраций.   Базовое понимание того, как работают рынки и Московская биржа: стакан, сделки, ликвидность, спред.   Аккуратность, внимательность к данным, структурность.   Мы предлагаем   Обучение работе с реальными рыночными данными и логикой алгоритмической торговли.   Профессиональное развитие в сторону финаналитики, аналитики стратегий или quant-подхода (но без требований на старте).   Гибридный формат работы.   График: 9:00–18:00, 5/2.   Испытательный срок: 3 месяца.   Уровень компенсации — обсуждается индивидуально.","['google sheets', 'numpy', 'pandas', 'python', 'sql', 'аналитика']"
128325537,"БРИЗЕКС — компания по продаже и монтажу бризеров — компактных устройств для вентиляции квартир. Это растущий рынок и экологичный продукт, который активно набирает популярность. Наша компания лидирует на рынке бризеров в Москве и Санкт-Петербурге, сейчас масштабируемся и на другие регионы РФ. Развиваем собственный бренд климатической техники ATMEEX. Наш главный продукт, который мы производим — устройство приточной вентиляции AIRNANNY. Мы в поиске ведущего аналитика (middle), который будет не просто «грузить данные», а проектировать инструменты принятия решений для бизнеса и строить фундамент новых цифровых возможностей. ЧТО ПРЕДСТОИТ ДЕЛАТЬ:  Проектировать архитектуру данных как фундамент для бизнес-решений: создавать и развивать надёжные ETL-пайплайны в Dagster. Ваша работа — не просто перемещать данные, а выстраивать логичную, масштабируемую систему из пяти слоёв (от сырых до аналитических), которая станет единым источником правды для всей компании. Управлять потоками данных с фокусом на производительность и надёжность: реализовывать инкрементальные и полные загрузки, оптимизировать батч-обработку и разрабатывать коннекторы к различным API (МойСклад, AmoCRM и др.), вебхукам и файловым источникам. Обеспечивать целостность и качество данных на каждом этапе: внедрять и автоматизировать проверки с помощью Great Expectations. Вы будете отвечать за точность, полноту и актуальность данных, настраивая дашборды для мониторинга в Grafana/Kibana и гарантируя, что бизнес может доверять цифрам. Строить управляемую и прозрачную экосистему данных: внедрять и сопровождать каталог данных OpenMetadata. Ваша задача — документировать источники, строить Data Lineage и управлять метаданными, чтобы любой сотрудник мог легко найти и понять нужную ему информацию. Превращать данные в ценные инсайты для бизнеса: тесно сотрудничать с BI-аналитиком, помогая создавать модели данных и наглядные дашборды (Superset, Google Sheets). Вы будете готовить исследовательские отчёты, которые напрямую влияют на стратегические и тактические решения.  ЧЕГО ДЕЛАТЬ ТОЧНО НЕ ПРИДЁТСЯ:   Бесконечно заниматься «дата-клинингом» и выпрашивать доступы к данным. Мы строим прозрачную экосистему с фокусом на Data Governance, где данные доступны, а их качество — общая ответственность.   Работать «пожарным» и вручную собирать одни и те же отчёты. Мы верим в автоматизацию, системный подход и стремимся, чтобы аналитика отвечала на вопрос «почему?», а не только «сколько?».   Создавать дашборды, которые никто не откроет, и писать отчёты «в стол». Ваша работа будет напрямую влиять на принятие решений, а мы развиваем культуру Data-Driven на всех уровнях.   Скучать в окружении устаревших технологий и бюрократии. Мы используем современный стек (Dagster, ClickHouse, OpenMetadata) и поощряем поиск лучших инструментов для решения задач.   ТРЕБОВАНИЯ:   2-3 года опыта на аналогичных позициях: старший аналитик, главный аналитик, аналитик данных, бизнес-аналитик, аналитик процессов, Data Engineer, Data Analyst, разработчик данных, инженер по обработке данных, BI-инженер, BI-аналитик, специалист по ETL-процессам, специалист по управлению данными   Опыт разработки ETL-процессов на Python   Знание SQL на высоком уровне (UPSERT, JSONB, сэмплирование, приближенные вычисления, оконные функции)   Опыт работы с Dagster или аналогичными оркестраторами (Airflow)   Знание принципов Data Quality и опытом работы с инструментами проверки качества (Great Expectations или аналогами)   Понимание концепций Data Governance   Навыки написания чистого, документированного кода   Будет плюсом:   Опыт работы с OpenMetadata или подобными каталогами данных   Знание принципов построения Data Lineage   Опыт работы с Elasticsearch и ELK Stack   Навыки создания дашбордов в Superset, Grafana   Понимание архитектуры Data Lake и Data Warehouse   Опыт оптимизации производительности запросов к БД   Знание методов обработки больших объемов данных   УСЛОВИЯ:   Оплата: 100 000 – 200 000 ₽, на руки. Оклад+KPI   Удалённая работа, единый график с командой (9:00–18:00 по МСК)   Оформление с первого дня по ТК РФ.   Наставничество, обучение, доступ к библиотеке знаний компании   ПРЕИМУЩЕСТВА РАБОТЫ В БРИЗЕКС:   Работайте с современным стеком и влияйте на его развитие: У нас нет легаси-кода и устаревших подходов. Вы будете работать с Dagster, ClickHouse, OpenMetadata и Great Expectations и сможете напрямую влиять на выбор и внедрение новых инструментов для построения data-платформы.   Видьте реальное влияние своей работы на бизнес: Ваша работа — не просто «перекладывание данных». Вы будете создавать фундамент для принятия решений, а результаты вашего анализа будут напрямую использоваться руководством для корректировки стратегии и тактики.   Стройте data-культуру, а не боритесь с хаосом: Мы системно инвестируем в Data Governance и качество данных. Вы станете ключевым участником создания прозрачной и управляемой экосистемы данных, где нет места хаосу и ручному труду.   Получите автономию и работайте без микроменеджмента: Мы ценим системное мышление и зрелость. Вы получите высокий уровень самостоятельности в проектировании и реализации решений, а асинхронная культура позволит глубоко погружаться в задачи без постоянных отвлечений.   Растите вместе с компанией: Мы строим компанию будущего, где AI и данные усиливают людей. Вы станете частью команды, где поощряется обучение, обмен знаниями и рост технологической осознанности.   Если готовы обсудить всё подробнее — откликайтесь на вакансию и мы расскажем о дальнейших действиях. Будет прекрасно, если напишете в сопроводительном письме немного о ваших навыках и опыте!","['ai', 'airflow', 'api', 'bi', 'clickhouse', 'dagster', 'data engineer', 'data governance', 'data lake', 'data lineage', 'data quality', 'data warehouse', 'data-платформы', 'elasticsearch', 'elk stack', 'etl', 'google sheets', 'grafana', 'great expectations', 'jsonb', 'openmetadata', 'python', 'sql', 'superset', 'аналитика', 'дашборды', 'навыки создания дашбордов', 'ответственность', 'поиск', 'системное мышление']"
128316719,"Всем привет! На связи рекрутинговое агентство ""The One""! Мы ищем и находим тех самых людей в высокотехнологичных сферах: IT и приборостроение, а также био- и нанотехнологии. Наши заказчики обращаются к нам, чтобы мы нашли специалистов, которых трудно найти — а мы очень стараемся, и поэтому находим. Возможно, прямо сейчас мы ищем именно вас. Поможете нам? Кого и для кого мы ищем Мы находимся в поиске Middle ML Разработчика, который станет частью команды, вовлеченной в проект по использованию нейронных сетей в фотограмметрии для реконструкции 3D-модели города по набору снимков. Наш заказчик работает с крупными игроками рынка и занимается аналитикой и разработкой решений в области машинного обучения в различных направлениях — от компьютерного зрения (включая детекцию и распознавание лиц) до обучения и оптимизации нейронных сетей (например, для запуска на мобильных устройствах и компьютерах без GPU или с умеренными характеристиками). В команде ценятся люди с гибким и пытливым умом, способные принимать взвешенные, аргументированные решения, если вы разделяете такие взгляды — будем рады знакомству! Чем предстоит заниматься:  Разработка ML кода на Python с использованием PyTorch, NumPy, включая рефакторинг и адаптацию opensource кода; Изучение и реализация state-of-the-art научных статей; Постановка и проверка гипотез, запуск экспериментов по обучению gaussian splatting моделей; Анализ результатов, выявление ошибок и определение их причин; Применение классических фотограмметрических методов для улучшения моделей gaussian splatting; Редактирование моделей и подготовка к внедрению в трёхмерную карту Москвы.  Что мы ожидаем от кандидата:   Опыт разработки на Python от двух лет;   Опыт работы с PyTorch от одного года;   Теоретический и практический опыт в Deep Learning (CV);   Хорошее знание NumPy;   Опыт работы с Linux/Ubuntu системами;   Знание Git;   Английский на уровне чтения технической литературы.   Будет плюсом:  Опыт работы в области фотограмметрии или 3D-графики; Опыт работы с CUDA.  Что предлагается взамен:   Оформление по ТК РФ (аккредитованная IT-компания);   Формат работы — офис/гибрид (Новосибирск, Москва), также возможен полностью удаленный формат из других городов;   ДМС со стоматологией после прохождения испытательного срока;   Программа поддержки ментального здоровья (частичная компенсация услуг психолога);   Погружение в сферу ML и интересные масштабные проекты;   Прохождение курсов и участие в конференциях за счет компании.   Откликайтесь на вакансию — мы будем рады поделиться подробной информацией, пообщаться и ответить на ваши вопросы. Мы очень ждем!","['3d', 'cv', 'deep learning', 'git', 'linux', 'ml', 'numpy', 'python', 'pytorch', 'ubuntu']"
128316418,"Приглашаем Data Scientist в нашу команду Мы ищем специалиста, который поможет нам оптимизировать ключевые показатели эффективности (KPI) наших продуктов с помощью алгоритмов и моделей машинного обучения. Задачи, которые предстоит выполнять:  Выявлять потребности бизнеса, анализировать бизнес-процессы и формулировать требования для постановки DS-задач. Собирать данные из разных источников, оценивать их качество и полноту. Разрабатывать пайплайны для тренировки ML-моделей, оценки их качества и применения на актуальных данных. Представлять полученные результаты бизнесу в понятной и доступной форме.​​​​​​​  Мы ожидаем:  Высшее техническое образование. Опыт работы на позиции Data Scientist (Machine Learning или Deep Learning Engineer) от 3-4 лет. Уверенное знание и владение SQL и Python. Практический опыт в решении задач машинного обучения (классификация, регрессия, кластеризация и т.д.). Уверенное владение библиотеками и фреймворками для машинного обучения (NumPy, Pandas, Scikit-Learn, Prophet, XGBoost, Keras, TensorFlow, PyTorch). Навыки составления технических и бизнес-отчетов.  Будем плюсом:  Опыт работы с ML-платформами (MLflow, DVC, и т.д.). Навыки работы в Linux, а также опыт работы с Docker.  Что мы предлагаем:  Работу в аккредитованной IT-компании. Расширенный полис ДМС. Доплаты по больничным листам и days off. Тренажёрный зал и душевые в офисе. Компенсацию спорта. Компенсацию питания. Подарки и выплаты сотрудникам на значимые даты (первый день в компании, день рождения, свадьба, рождение детей). Комнаты отдыха с настолками, приставками, игровыми автоматами/столами. Релакс-зоны с массажными креслами Yamaguchi и топовыми кофемашинами. От 500 до 1000 ед. игрового золота на аккаунт в игре ежедневно. Work-life balance: приходим в офис с 9 до 10, уходим с 18 до 19.","['data scientist', 'deep learning', 'docker', 'ds', 'keras', 'linux', 'machine learning', 'ml', 'mlflow', 'numpy', 'pandas', 'python', 'pytorch', 'scikit-learn', 'sql', 'tensorflow', 'xgboost']"
128308030,"Компания ""Медиалогия"", один из лидеров рынка мониторинга и анализа данных, приглашает системного аналитика для работы в проектах по развитию систем сбора, обработки и визуализации информации из открытых источников (социальные медиа, СМИ). Наши продукты применяет более полутора тысяч коммерческих организаций и государственных учреждений. В нашем ИТ-подразделении полторы сотни сотрудников, а всего в компании работает более 800 человек. ""Большие данные"", ""высоконагруженные системы"" и ""нейросети"" - это про нас ) Подробная информация об используемых технологиях доступна на tech.mlg.ru. Мы в поиске Data Scientist / ML-инженер (Senior). Вам предстоит:  создание моделей для задач NLP и CV; доработка и улучшение существующих моделей; анализ данных из социальных сетей: классификация, кластеризация, определение сущностей, выявление аномалий; проведение экспериментов на ""больших данных"" и обработка результатов; построение и тестирование гипотез.  Наши пожелания к будущему коллеге:  знание Python и библиотек для работы с данными и классическим ML (numpy, pandas, sklearn, catboost и др.); опыт создания моделей машинного обучения на TensorFlow, PyTorch; желателен опыт работы с большими языковыми моделями; умение работать с неструктурированными контентом, правильно оценивать качество моделей; умение работать в команде, хорошие коммуникативные навыки; желание активно развиваться и браться за самые сложные задачи.  Мы предлагаем:   работу в аккредитованной IT-компании со всеми преимуществами;  белую ЗП, официальное оформление по ТК РФ; заботу о здоровье: ДМС с хорошим выбором клиник и международной страховкой после прохождения испытательного срока; возможность посещения профильных мероприятий и карьерное развитие; гибкое начало рабочего дня; удаленный формат работы; активное развитие в сильной data science команде; система лояльности с компаниями партнерами.","['catboost', 'cv', 'data science', 'data scientist', 'ml', 'nlp', 'numpy', 'pandas', 'python', 'pytorch', 'sklearn', 'tensorflow', 'анализ данных', 'аналитика', 'коммуникативные навыки']"
128351564,"Кто мы EXITEK, компания, специализирующаяся на искусственном интеллекте, совершающая революцию в процессе редактирования фотографий. Наша миссия — сделать передовые технологии искусственного интеллекта доступными для широкой публики.   Команда Маркетинговая команда отвечает за устойчивый рост нашей базы пользователей и доходов. Основные задачи команды включают разработку стратегии, составление бюджета, отчетность и принятие стратегических решений.   Обязанности:   Создание и ведение отчетов, дашбордов и KPI для мониторинга эффективности;   Создание прогнозных моделей для ключевых показателей продукта;   Оптимизация и автоматизация процессов в аналитике, работая бок о бок с инженерной командой.   Преобразование абстрактных вопросов в количественные показатели.     Требования:   2+ года опыта работы в качестве аналитика данных / разработчика BI;   Опыт работы с мобильными приложениями или с подписочной моделью монетизации является обязательным;   Понимание значения основных показателей продукта и маркетинга (CR, ROI, LTV);   Опыт работы с базами данных SQL;   Высокий уровень владения SQL;   Высокий уровень владения Python;   Опыт работы с Google Sheets   Опыт работы с Power BI;   Способность понимать данные и преобразовывать их в аналитическую информацию;   Высокий уровень владения английским языком.","['bi', 'google sheets', 'ltv', 'power bi', 'python', 'sql', 'автоматизация процессов', 'аналитика']"
128242202,"О нас: АО «Финам» — инновационная брокерская компания, стоящая в авангарде цифровой трансформации финансовых услуг. Мы создаем продукты, которые не просто соответствуют времени, но опережают его, своевременно и предиктивно внедряя современные технологии и цифровые решения.Чем предстоит заниматься:  Разработка элементов ландшафта решений в области ИИ, предназначенных для обслуживания клиентов компании; Исследования и поиск новых решений в сфере ИИ; Обсуждении архитектуры и требований к системам, в выборе технологии, языка программирования, библиотек и т.п. Подготовка и анализ данных, формирование датасетов; Создание и контроле эффективности моделей и пайплайнов, механизмов обновления и переобучения моделей; Внедрение и развитие моделей ML в различных процессах компании; Тестирование программных продуктов; Взаимодействие и сотрудничество с другими структурными подразделениями; Оценка объема поручаемой работы с целью правильного планирования и выполнения работы в срок; Передача опыта новичкам, обучение аналитиков правилам использования программных продуктов, использующих модели ML; Документирование процессов; Поддержка в актуальном состоянии стандартов Направления, контроль соответствие деятельности сотрудников Направления стандартам; Своевременное информирование руководства о ходе работ и возможных отклонениях от плана.  Наши пожелания к опыту:  Опыт работы в области ML не менее 3х лет; Уверенное знания Python, Уверенное использование Jupyter / Googlle Colab; Знания алгоритмов и структур данных; Знание одного из языков: JavaScript, Java, R, C#. C++; Опыт работы с TensorFlow, PyTorch, scikit-learn, NumPy и Pandas; Глубокое понимание линейной алгебры, теории вероятностей и статистических методов. Знание и опыт применения алгоритмов, включая линейную и логистическую регрессию, деревья решений, нейронные сети и методы кластеризации; Понимание Feature engineering; Умение писать эффективные SQL-запросы; Опыт работы с Docker (Kubernetes будет плюсом); Способность решать сложные задачи и анализировать большие объемы данных; Умение эффективно взаимодействовать с междисциплинарными командами и представлять результаты работы; Готовность постоянно обновлять знания в быстро развивающейся области машинного обучения.Мы предлагаем:  Официальное трудоустройство и полный пакет социальных льгот (ДМС, компенсация фитнеса/обучения/путешествия, скидки и бонусы от партнеров, специальные условия и тарифы на продукты «Финама»);   Гибридный формат работы( 2 дня офис), удалёнка возможна;   Стабильную заработную плату и социальные гарантии, которые дают уверенность в настоящем и открывают перспективы в будущее;   Возможность профессионального роста, обучения и постоянного развития в области digital-innovations вместе с дружной командой;   Участие в проектах, которые формируют цифровую трансформацию финансового сектора;   Богатую корпоративную культуру: классные внутрикорпоративные мероприятия, сообщества по интересам, возможность проявлять свои творческие, спортивные, интеллектуальные, социальные интересы и участвовать в креативных проектах.Если вы готовы проводить цифровую трансформацию уже сегодня, создавать инновационные продукты будущего, отправляйте свой отклик. Давайте строить новую финансовую, технологичную реальность вместе!","['docker', 'java', 'javascript', 'kubernetes', 'ml', 'numpy', 'pandas', 'python', 'pytorch', 'r', 'scikit-learn', 'sql', 'tensorflow', 'анализ данных', 'ии', 'нейронные сети', 'поиск']"
128310608,"LIAN — системный интегратор с фокусом в аналитике и управлении данными. Мы работаем в трех направлениях: 1. Автоматизация управленческой отчетности (BI) в малом и среднем бизнесе. Строим хранилища данных, настраиваем сбор и интеграцию, разрабатываем отчеты и дэшборды. Наш стек в BI включает все современные инструменты, в том числе open-source ПО. 2. Заказная разработка аналитических систем. Когда у нашего клиента есть специфичный запрос, мы разрабатываем аналитические системы с нуля. Часто применяем подходы BigData, Data Science, актуальные подходы к программному анализу данных и прогнозированию. 3. Запуск и ресурсное обеспечение команд разработки в комплексных проектах цифровой трансформации. Мы усиливаем команды наших партнеров и клиентов собственными сотрудниками и обеспечиваем максимально быстрый старт новых проектов. Среди наших заказчиков - крупные системные интеграторы, банки, нефтегазовые, химические производства, логистические компании, стартапы. Сейчас мы приглашаем опытного Data аналитика Чем предстоит заниматься:  Участие в миграции ИС на Apache стек; Подготовка документации AS IS и TO BE; Написание SQL кода; Отслеживание метрик.  Наши пожелания к кандидатам:  Опыт в системном анализе ETL; Опыт участия в проектах миграции ETL-систем (Apache стек); Умение проектировать архитектуры для Spark, NiFi, Airflow; Опыт применения сложных SQL-запросы (оконные функции, джоины); Умение оптимизировать запросы для highload-среды; Опыт проектирования интеграций Apache-стека с Kafka и BI-системами; Опыт настройки потоковой обработки данных; Опыт создания ER-диаграммы, инструкции, тест-кейсов; Умение переводить бизнес-требования в технические спецификации; Опыт подготовки документации для пользователей и разработчиков; Опыт работы с Grafana/Prometheus для отслеживания ETL-процессов; Опыт работы с биллингом.  Что мы предлагаем:  Форма трудоустройства на ваш выбор: договору оказания услуг с ИП или самозанятым Участие в интересных масштабных проектах с Заказчиками федерального и международного уровня Работа с передовыми технологиями Возможности профессионального и карьерного роста Полностью удаленная работа Регулярная и достойная оплата труда  В нашей команде работают профессионалы с разносторонним опытом. Здесь ты найдешь профессиональные задачи и новые вызовы, сможешь реализовать свой потенциал.Хочешь стать частью нашей команды? Мы ждем твоего отклика и свяжемся с тобой !","['airflow', 'bi', 'data science', 'etl', 'grafana', 'kafka', 'prometheus', 'spark', 'sql', 'автоматизация управленческой отчетности', 'аналитика']"
128307105,"Вы подойдёте нам идеально, если сможете реализовывать с нуля проекты по внедрению искусственного интеллекта в процессы компании. После отклика на вакансию, Вам будет выслана небольшая анкета с вопросами. Если Ваши ответы нас заинтересуют, то мы обязательно вернёмся к Вам с приглашением на финальный этап интервью. Чем предстоит заниматься: - Исследовательский анализ данных и формирование гипотез - Проведение экспериментов, реализация нейросетевых алгоритмов - Усовершенствование и внедрение моделей Примеры текущих задач: распознание медицинских документов, разработка и поддержка чат-бота для общения с клиентами и партнерами (NLP, агенты). Что мы ждем от Вас: - Опыт работы: от 1 года - Высшее физико-математическое / техническое образование - Основы линейной алгебры, методов оптимизации, теории вероятностей и математической статистики - Уверенное владение Python, git, Docker - Опыт построения моделей нейронных сетей с помощью фреймворка PyTorch - Опыт использования предобученных моделей нейронных сетей - Понимание подходов к обработке текстовых данных и решению NLP, CV задач - Знание SOTA архитектур нейронных сетей - Чтение технической и научной литературы в предметной области на английском языке - Наличие решений, выведенных в production Наш стэк: • Python; • GitHub, Docker, FastAPI; • Streamlit, WebSocket; • Postgres; • MLflow, JupyterLab, PyTorch, Grafana, Prometheus; • Серверы с GPU.   Чем мы можем Вас заинтересовать:   - Работа в лидирующей медико-генетической компании. - Крупнейшая лаборатория молекулярной патологии в России. - Дружный и неравнодушный коллектив профессионалов. - Корпоративный психолог. - Премия за стаж. - Стабильная заработная плата, оформление согласно ТК РФ. - Возможность карьерного роста. - Скидки на медицинские услуги для сотрудника и членов семьи. - Бесплатные еженедельные тренировки по мини-футболу, пляжному волейболу, участие в спортивных турнирах. - График работы 5/2, удаленный формат.","['cv', 'docker', 'fastapi', 'git', 'grafana', 'jupyterlab', 'mlflow', 'nlp', 'postgres', 'prometheus', 'python', 'pytorch', 'sota', 'streamlit', 'анализ данных', 'исследовательский анализ данных']"
128328067,"Обязанности:  Анализ требований бизнеса, формализация и подготовка технических спецификаций. Анализ существующих объектов в 1С (управляемые формы, отчеты, регистры, интеграции). Проектирование, оптимизация и поддержка витрин данных (DWH/марты). Работа с SQL-базами данных: написание сложных запросов, оптимизация, создание структур хранения. Участие в разработке ETL-процессов и интеграций между системами. Подготовка технической документации. Взаимодействие с бизнес-подразделениями, ИТ-командой и аналитиками. Разработка и поддержка AI-агентов и ML-моделей для автоматизации и аналитики.  Требования:  Опыт работы с 1С в части аналитики и разработки (конфигурации, отчеты, запросы, регистры, интеграции). Уверенное владение SQL (JOIN, оконные функции, оптимизация запросов). Понимание принципов проектирования витрин данных, моделей данных, архитектуры DWH. Навык описания бизнес-требований и структурирования информации. Опыт работы с большими объемами данных и сложными структурами. Уверенные навыки Python (обработка данных, скрипты, автоматизация, работа с API). Способность разбираться в процессах и предлагать улучшения.  Будет плюсом:  Опыт с ClickHouse, PostgreSQL, MS SQL или другими СУБД. Опыт проектирования ETL-процессов. Знание BI-инструментов (желательно Yandex Datalens, Tableau). Опыт интеграции 1С с внешними системами. Опыт работы с LLM-моделями (GPT, Claude и др.), построением RAG-архитектуры. Опыт создания или настройки ИИ-агентов и автоматизаций на базе LLM. Понимание принципов векторных БД, эмбеддингов, пайплайнов генеративного ИИ.","['1с', 'ai', 'api', 'bi', 'clickhouse', 'datalens', 'dwh', 'etl', 'gpt', 'join', 'llm', 'ml', 'ms sql', 'postgresql', 'python', 'rag', 'sql', 'tableau', 'yandex datalens', 'анализ требований', 'ии', 'субд']"
